title,company_name,location_name,category_name,salary_min,salary_max,salary_avg,contract_type,contract_time,currency
"Teacher of History, Saddleworth, Immediate start",HAYS,"Oldham, Greater Manchester",Teaching Jobs,46800.0,60320.0,53560.0,contract,Unknown,GBP
Electrician (Self-Employed),MyJobQuote,"Winchester, Hampshire",Trade & Construction Jobs,57279.71,57279.71,57279.71,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Blackburn, Lancashire",Trade & Construction Jobs,45436.87,45436.87,45436.87,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Fieldhead Business Centre, Bradford",Trade & Construction Jobs,45724.24,45724.24,45724.24,contract,Unknown,GBP
Electrical Engineer - Building Services,Gem Partnership,"North Ormesby, Middlesbrough",Engineering Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Roadside Vehicle Technician,RAC,"Hanworth, Feltham",Engineering Jobs,40000.0,66000.0,53000.0,Unknown,full_time,GBP
Finance Process Manager,HAYS,"Essex, Eastern England",Accounting & Finance Jobs,58113.53,58113.53,58113.53,Unknown,Unknown,GBP
Senior Financial Performance Analyst,HAYS Specialist Recruitment,"Belfast, Northern Ireland",Accounting & Finance Jobs,60000.0,60000.0,60000.0,permanent,Unknown,GBP
Volvo Vehicle Technician,Listers,"Tachbrook Park, Warwick",Engineering Jobs,45000.0,45000.0,45000.0,permanent,Unknown,GBP
Service Manager (Engineering),Honeycomb Jobs Limited,"Belfast, Northern Ireland",IT Jobs,45000.0,45000.0,45000.0,contract,Unknown,GBP
SEN Teaching Assistant,Simply Education,"Sleaford, Lincolnshire",Teaching Jobs,21340.0,25209.0,23274.5,contract,part_time,GBP
Commercial Planning Manager,Premier Foods,"Sandridge, St. Albans",Sales Jobs,51270.68,51270.68,51270.68,permanent,full_time,GBP
Data Enablement & Delivery Executive,Saga Group,"Sandgate, Folkestone",IT Jobs,35000.0,35000.0,35000.0,permanent,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Merseyside, North West England",Trade & Construction Jobs,43983.1,43983.1,43983.1,contract,Unknown,GBP
Morning Delivery Driver,Suonal LTD,"Clovenfords, Galashiels",Logistics & Warehouse Jobs,43983.1,28745.0,36364.05,Unknown,part_time,GBP
Roadside Vehicle Mechanic,RAC,"Harlington, Hayes",Engineering Jobs,43983.1,66000.0,54991.55,Unknown,full_time,GBP
Vehicle Technician,Halfords,"Pride Park, Derby",Engineering Jobs,30648.0,34345.0,32496.5,Unknown,full_time,GBP
Cover Supervisor,Destination Education Limited,"Tendring, Clacton-On-Sea",Teaching Jobs,31200.0,31200.0,31200.0,contract,part_time,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Holyport, Maidenhead",Trade & Construction Jobs,50877.27,50877.27,50877.27,contract,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Fieldhead Business Centre, Bradford",Trade & Construction Jobs,43472.17,43472.17,43472.17,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Bridgend County, Wales",Trade & Construction Jobs,44480.73,44480.73,44480.73,contract,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Eastleigh, Hampshire",Trade & Construction Jobs,43398.73,43398.73,43398.73,contract,Unknown,GBP
Electrician (Self-Employed),MyJobQuote,"Farringdon, Central London",Trade & Construction Jobs,59525.48,59525.48,59525.48,contract,Unknown,GBP
Associate HR Business Partner,MLC Partners,UK,Healthcare & Nursing Jobs,62000.0,62000.0,62000.0,permanent,Unknown,GBP
Roadside Vehicle Mechanic,RAC,"Pirton, Worcestershire",Engineering Jobs,62000.0,61000.0,61500.0,Unknown,full_time,GBP
Superflex Roadside Technician,RAC,"Chalvey, Slough",Engineering Jobs,62000.0,61000.0,61500.0,Unknown,full_time,GBP
HGV Technician,Interaction - Northampton,"Huntingdon, Cambridgeshire",Trade & Construction Jobs,50000.0,50000.0,50000.0,permanent,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Holbeck, Leeds",Trade & Construction Jobs,45895.59,45895.59,45895.59,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Hillhead, Glasgow City Centre",Trade & Construction Jobs,39610.07,39610.07,39610.07,contract,Unknown,GBP
Team Leader,Hestia Housing & Support,"South East London, London",HR & Recruitment Jobs,40000.0,40000.0,40000.0,Unknown,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Saltash, Cornwall",Trade & Construction Jobs,46920.34,46920.34,46920.34,contract,Unknown,GBP
Electrician (Self-Employed),MyJobQuote,"Retford, Nottinghamshire",Trade & Construction Jobs,49867.57,49867.57,49867.57,contract,Unknown,GBP
Welsh Teaching Assistant (Free Training Provided),Team Educate Ltd,"Cardiff County, Wales",Teaching Jobs,24700.0,28600.0,26650.0,contract,Unknown,GBP
Installer,Hillarys Blinds,"Charlton, Andover",Sales Jobs,50000.0,50000.0,50000.0,permanent,part_time,GBP
Decorator (Self-Employed),MyJobQuote,"Penicuik, Midlothian",Trade & Construction Jobs,43650.23,43650.23,43650.23,contract,Unknown,GBP
Delivery Driver,Evri,"Midgham, Reading",Logistics & Warehouse Jobs,41835.78,41835.78,41835.78,Unknown,Unknown,GBP
Mechanical Maintenance Craftsperson,Hays,"Cambridge, Cambridgeshire",Trade & Construction Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Project / Contracts Manager - Scotland,Pinnacle Furniture LTD,"Tinsley Green, Crawley",Consultancy Jobs,59923.5,59923.5,59923.5,permanent,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Inverness, Highland",Trade & Construction Jobs,48108.76,48108.76,48108.76,contract,Unknown,GBP
Class 1 Day Driver,Gregory,"Springboig, Glasgow",Logistics & Warehouse Jobs,48108.76,31512.0,39810.380000000005,permanent,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Basingstoke, Hampshire",Trade & Construction Jobs,44760.09,44760.09,44760.09,contract,Unknown,GBP
Service Engineer (Air Compressors),Ernest Gordon Recruitment,"Cambridge, Cambridgeshire",Engineering Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Hartlepool, County Durham",Trade & Construction Jobs,48120.14,48120.14,48120.14,contract,Unknown,GBP
Multi-Skilled Maintenance Engineer - Days - Toome,HAYS Specialist Recruitment,"Antrim, County Antrim",Trade & Construction Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Penenden Heath, Maidstone",Trade & Construction Jobs,46832.76,46832.76,46832.76,contract,Unknown,GBP
Finance Manager,Otto James Consulting Limited,"Basford, Crewe",Accounting & Finance Jobs,50057.07,50057.07,50057.07,permanent,Unknown,GBP
Economics Teacher,Ribbons and Reeves Limited,"North Harrow, Harrow",Teaching Jobs,55000.0,55000.0,55000.0,permanent,Unknown,GBP
ILS Manager,Morson Edge,"East Knighton, Dorchester",Engineering Jobs,94655.05,94655.05,94655.05,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Grays, Essex",Trade & Construction Jobs,43184.41,43184.41,43184.41,contract,Unknown,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"The Vale of Glamorgan, Wales",Trade & Construction Jobs,47145.73,47145.73,47145.73,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Chelmsford, Essex",Trade & Construction Jobs,39507.91,39507.91,39507.91,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"South Yorkshire, Yorkshire And The Humber",Trade & Construction Jobs,49159.34,49159.34,49159.34,contract,Unknown,GBP
Client Manager,Blusource Professional Services Ltd,"Norwich, Norfolk",Accounting & Finance Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"The Vale of Glamorgan, Wales",Trade & Construction Jobs,44363.08,44363.08,44363.08,contract,Unknown,GBP
Blinds and Curtains Installer,Hillarys Blinds,"New Stevenston, Motherwell",Sales Jobs,50000.0,50000.0,50000.0,permanent,part_time,GBP
Principal Safety Case Engineer,Morson Edge,"Risley, Warrington",Engineering Jobs,55693.83,55693.83,55693.83,permanent,full_time,GBP
Field Service Engineer - Mobile HGV Mechanic,Kautec Recruitment Ltd,"Berwick-Upon-Tweed, Northumberland",Engineering Jobs,50000.0,50000.0,50000.0,permanent,full_time,GBP
Financial Advisor,Experis,"Manchester, Greater Manchester",Accounting & Finance Jobs,60000.0,60000.0,60000.0,permanent,full_time,GBP
Pashto Speaking Teaching Assistant,Team Educate Ltd,"Cardiff County, Wales",Teaching Jobs,24700.0,28600.0,26650.0,contract,full_time,GBP
Decorator (Self-Employed),MyJobQuote,"Oxfordshire, South East England",Trade & Construction Jobs,49545.75,49545.75,49545.75,contract,Unknown,GBP
Care Manager,Right at Home - Bristol,"Bristol, South West England",Healthcare & Nursing Jobs,28000.0,28000.0,28000.0,contract,Unknown,GBP
Paraplanner,TEMPLEGATE RECRUITMENT LIMITED,"Colchester, Essex",Accounting & Finance Jobs,35000.0,35000.0,35000.0,permanent,Unknown,GBP
HGV2 InstallaionDriver,First Choice Staff,"Ashford, Surrey",Logistics & Warehouse Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Functional Assessor,Maven Consulting Group Ltd,"Workington, Cumbria",Healthcare & Nursing Jobs,35000.0,35000.0,35000.0,permanent,part_time,GBP
Website Transformation Project Lead,University of Bath,"Bath, Bath & N E Somerset",IT Jobs,65000.0,65000.0,65000.0,contract,part_time,GBP
Engineering Consultant (HVAC / Sales),Ernest Gordon Recruitment,"Swadlincote, Derbyshire",Sales Jobs,55000.0,55000.0,55000.0,permanent,Unknown,GBP
Project Manager (Cladding),HAYS,"Liverpool, Merseyside",Trade & Construction Jobs,58528.89,58528.89,58528.89,Unknown,Unknown,GBP
Vehicle Technician,Mr Clutch Autocentres,"Strood, Rochester",Engineering Jobs,44196.79,44196.79,44196.79,permanent,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Crownhill, Milton Keynes",Trade & Construction Jobs,45823.25,45823.25,45823.25,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Suffolk, Eastern England",Trade & Construction Jobs,44978.66,44978.66,44978.66,contract,Unknown,GBP
Engineering Manager - Generalist,Morson Edge,"East Knighton, Dorchester",Engineering Jobs,60045.57,60045.57,60045.57,permanent,part_time,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"North Lanarkshire, Scotland",Trade & Construction Jobs,44187.34,44187.34,44187.34,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Northampton, Northamptonshire",Trade & Construction Jobs,39569.03,39569.03,39569.03,contract,Unknown,GBP
Field Service Engineer,Briggs Equipment Ltd,"Stoke-On-Trent, Staffordshire",Engineering Jobs,35000.0,35000.0,35000.0,permanent,Unknown,GBP
Mechanical Project Manager (No Travel),HAYS Specialist Recruitment,"Newtownabbey, County Antrim",Engineering Jobs,60000.0,60000.0,60000.0,permanent,Unknown,GBP
Commercial Strategy Manager,DMA Recruitment,"Cannock, Staffordshire",Engineering Jobs,75000.0,75000.0,75000.0,permanent,Unknown,GBP
Tutor,TP Tutors,"Nottingham, Nottinghamshire",Teaching Jobs,52000.0,62400.0,57200.0,Unknown,part_time,GBP
Senior Leader,Blue Arrow,"Antrim, County Antrim",Customer Services Jobs,27393.0,27393.0,27393.0,Unknown,Unknown,GBP
CNC Programmer/Turner,Modus Personnel Ltd,"Stoke-On-Trent, Staffordshire",Engineering Jobs,35000.0,35000.0,35000.0,permanent,full_time,GBP
Commercial Gas Engineer,StartMonday,"South East London, London",Engineering Jobs,60000.0,60000.0,60000.0,permanent,Unknown,GBP
Senior Technical Consultant,Intapp,"Belfast, Northern Ireland",IT Jobs,42743.54,42743.54,42743.54,Unknown,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Hilderstone, Stone",Trade & Construction Jobs,39236.14,39236.14,39236.14,contract,Unknown,GBP
Decorator (Self-Employed),MyJobQuote,"Cheshunt, Waltham Cross",Trade & Construction Jobs,44890.81,44890.81,44890.81,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"West Midlands, UK",Maintenance Jobs,39764.57,39764.57,39764.57,contract,Unknown,GBP
Senior Quantity Surveyor,Ernest and Florent LTD,"Bishopsgate, Central London",Trade & Construction Jobs,75000.0,75000.0,75000.0,permanent,Unknown,GBP
Electrician (Self-Employed),MyJobQuote,"Rickmansworth, Hertfordshire",Trade & Construction Jobs,53920.68,53920.68,53920.68,contract,Unknown,GBP
Business Manager,The London Clinic,"South East London, London",Charity & Voluntary Jobs,35000.0,35000.0,35000.0,permanent,part_time,GBP
Class 2 HIAB Driver,Swift Recruit,"Rye, East Sussex",Logistics & Warehouse Jobs,42681.0,59841.0,51261.0,permanent,Unknown,GBP
Head of Property and Facilities Management,Briggs Equipment,"Lisburn, Northern Ireland",Trade & Construction Jobs,80000.0,80000.0,80000.0,permanent,Unknown,GBP
Senior Motor Vehicle Technician - Kia,Stoneacre Motor Group.,"Wallasey, Merseyside",Engineering Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Service Engineer,Verto People,"Holbeck, Leeds",Engineering Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Driving Instructor (Driving Licence Required),My Four Wheels,"Gatley, Cheadle",Teaching Jobs,40435.36,40435.36,40435.36,Unknown,full_time,GBP
Control and Automation Engineer,Dairygold Food Ingredients  Ltd,"Swillington, Leeds",Engineering Jobs,55000.0,55000.0,55000.0,permanent,Unknown,GBP
HGV Class 1 Driver,The Recruitment Crowd  Limited,"Bridgwater, Somerset",Logistics & Warehouse Jobs,37752.0,71240.0,54496.0,contract,part_time,GBP
Driving Instructor (Driving Licence Required),My Four Wheels,"Little Burstead, Billericay",Teaching Jobs,47163.09,47163.09,47163.09,Unknown,full_time,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Cullompton, Devon",Trade & Construction Jobs,42423.05,42423.05,42423.05,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Deritend, Birmingham",Trade & Construction Jobs,48549.14,48549.14,48549.14,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Belgrave, Chester",Trade & Construction Jobs,46713.48,46713.48,46713.48,contract,Unknown,GBP
Delivery Driver,Yodel,"Hillhead, Glasgow City Centre",Logistics & Warehouse Jobs,39393.05,39393.05,39393.05,Unknown,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Cirencester, Gloucestershire",Trade & Construction Jobs,42380.1,42380.1,42380.1,contract,Unknown,GBP
Tiler (Self-Employed),MyJobQuote,"West Dunbartonshire, Scotland",Trade & Construction Jobs,49744.79,49744.79,49744.79,contract,Unknown,GBP
Floor Fitter (Self-Employed),MyJobQuote,"Barnet, Hertfordshire",Trade & Construction Jobs,47191.03,47191.03,47191.03,contract,Unknown,GBP
Commercial Gas Engineer,Office Owls Recruitment Limited,"Enfield, London",Trade & Construction Jobs,55000.0,55000.0,55000.0,permanent,Unknown,GBP
Teacher of A-Level English Language,Windsor Forest Colleges,"Windsor Castle, Windsor",Teaching Jobs,16000.0,16000.0,16000.0,permanent,full_time,GBP
Carpenter (Self-Employed),MyJobQuote,"Northaw, Potters Bar",Trade & Construction Jobs,46902.53,46902.53,46902.53,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Woolston, Kingsbridge",Trade & Construction Jobs,42341.64,42341.64,42341.64,contract,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Windsor, Windsor & Maidenhead",Trade & Construction Jobs,44242.37,44242.37,44242.37,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Sutton Coldfield, West Midlands",Trade & Construction Jobs,45314.92,45314.92,45314.92,contract,Unknown,GBP
Early Years Practitioner - Level 2,Happy Days South West Limited,"Eastleigh, Hampshire",Teaching Jobs,24000.0,24000.0,24000.0,permanent,Unknown,GBP
Associate Packaging Development Manager,Premier Foods,UK,"PR, Advertising & Marketing Jobs",46026.64,46026.64,46026.64,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Lewes, East Sussex",Trade & Construction Jobs,41976.21,41976.21,41976.21,contract,Unknown,GBP
SEND Teaching Assistant,Qualiteach Education Group Ltd,"Hayes, Bromley",Teaching Jobs,187200.0,228800.0,208000.0,contract,full_time,GBP
Plumber,Morgan Sindall,"Grantham, Lincolnshire",Trade & Construction Jobs,30000.0,30000.0,30000.0,permanent,full_time,GBP
EC&I Lead,Emeya Recruitment Limited,"Manchester, Greater Manchester",Engineering Jobs,75000.0,75000.0,75000.0,permanent,Unknown,GBP
Production Operative Full Training Provided,Norbrook,"Newry, Newry & Mourne",Manufacturing Jobs,36181.58,36181.58,36181.58,permanent,full_time,GBP
Software Engineer,ENISCA,"Cookstown, Northern Ireland",Engineering Jobs,50000.0,50000.0,50000.0,Unknown,Unknown,GBP
Estimator - Refurbishment and Social Housing,Building Careers UK Ltd,"Warrington, Cheshire",Trade & Construction Jobs,70000.0,70000.0,70000.0,permanent,Unknown,GBP
Junior Quantity Surveyor,Ashton Recruitment,"Downpatrick, County Down",Trade & Construction Jobs,40000.0,40000.0,40000.0,permanent,full_time,GBP
Clinical Assessor,Donard Recruitment Ltd,"Bangor, Gwynedd",Healthcare & Nursing Jobs,40000.0,40000.0,40000.0,permanent,full_time,GBP
Decorator (Self-Employed),MyJobQuote,"Loughborough, Leicestershire",Trade & Construction Jobs,47500.59,47500.59,47500.59,contract,Unknown,GBP
Nightshift Mechanic,Arnold Clark.,"Carmyle, Glasgow",Maintenance Jobs,41080.0,41080.0,41080.0,permanent,full_time,GBP
Carpenter (Self-Employed),MyJobQuote,"Guildford, Surrey",Trade & Construction Jobs,50350.85,50350.85,50350.85,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Camberley, Surrey",Trade & Construction Jobs,43176.84,43176.84,43176.84,contract,Unknown,GBP
Class 1 Driver,Pure Staff - Wales and The South - Driving,"Chepstow, Monmouthshire",Logistics & Warehouse Jobs,34320.0,45760.0,40040.0,contract,Unknown,GBP
Senior / Lead AI Engineer,Ocho,"Belfast, Northern Ireland",IT Jobs,100000.0,100000.0,100000.0,Unknown,Unknown,GBP
Store Manager,Priority Recruitment,"Sidemoor, Bromsgrove",Sales Jobs,30000.0,30000.0,30000.0,permanent,Unknown,GBP
Courier - Flexible Scheduling for Work-Life Balance (Bristol),Stuart,"Bristol, South West England",Logistics & Warehouse Jobs,32490.73,32490.73,32490.73,Unknown,full_time,GBP
Motor Vehicle Technician,JD Macadam Son  Ltd,"Snatchems, Morecambe",Logistics & Warehouse Jobs,45564.01,45564.01,45564.01,permanent,full_time,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Cullompton, Devon",Trade & Construction Jobs,41293.99,41293.99,41293.99,contract,Unknown,GBP
Vehicle Technician,Halfords,"Brimsmore, Yeovil",Engineering Jobs,30339.0,33339.0,31839.0,Unknown,full_time,GBP
Catering Assistant,Compass Group UK,"Dereham, Norfolk",Hospitality & Catering Jobs,27293.58,27293.58,27293.58,permanent,part_time,GBP
Driving Instructor (Driving Licence Required),My Four Wheels,"Bushey, Hertfordshire",Teaching Jobs,45091.83,45091.83,45091.83,Unknown,full_time,GBP
Senior Quantity Surveyor,ALDWYCH CONSULTING LTD,"North Ormesby, Middlesbrough",Trade & Construction Jobs,80000.0,80000.0,80000.0,permanent,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"North Lanarkshire, Scotland",Trade & Construction Jobs,46509.49,46509.49,46509.49,contract,Unknown,GBP
Carpenter (Self-Employed),MyJobQuote,"Retford, Nottinghamshire",Trade & Construction Jobs,45606.44,45606.44,45606.44,contract,Unknown,GBP
Kitchen Fitter (Self-Employed),MyJobQuote,"Leatherhead, Surrey",Trade & Construction Jobs,47470.07,47470.07,47470.07,contract,Unknown,GBP
Lead Front-End Developer (React),Version 1,"Belfast, Northern Ireland",IT Jobs,60010.65,60010.65,60010.65,Unknown,Unknown,GBP
Quantity Surveyor,Blaymires Recruitment Ltd,"Romsey, Hampshire",Trade & Construction Jobs,65000.0,65000.0,65000.0,permanent,Unknown,GBP
Drive with Uber,Uber,"Hertford Heath, Hertford",Travel Jobs,36555.26,36555.26,36555.26,contract,part_time,GBP
Sales Design Consultant,Sharps Fitted Furniture,"Hemel Hempstead, Hertfordshire",Sales Jobs,100000.0,100000.0,100000.0,contract,full_time,GBP
Plumber Water Efficiency Programme,Groundwork South,"Hemel Hempstead, Hertfordshire",Engineering Jobs,28000.0,28000.0,28000.0,contract,Unknown,GBP
Handyman (Self-Employed),MyJobQuote,"Swansea, Wales",Trade & Construction Jobs,45146.61,45146.61,45146.61,contract,Unknown,GBP
Looking For Part-Time Jobs Near Me? Drive With Uber Instead,Uber,"Caddington, Luton",Part time Jobs,37782.61,37782.61,37782.61,contract,part_time,GBP
Motoring Instructor (Driving Licence Required),My Four Wheels,"Willows Green, Chelmsford",Teaching Jobs,45108.22,45108.22,45108.22,Unknown,full_time,GBP
Field Service Engineer,Orion,"Morecambe, Lancashire",Engineering Jobs,31200.0,35360.0,33280.0,permanent,Unknown,GBP
Drive with Uber,Uber,"Chertsey, Surrey",Travel Jobs,35954.42,35954.42,35954.42,contract,part_time,GBP
Builder (Self-Employed),MyJobQuote,"Hertford, Hertfordshire",Trade & Construction Jobs,48713.97,48713.97,48713.97,contract,Unknown,GBP
Vehicle Technician,Mr Clutch Autocentres,"Leagrave, Luton",Engineering Jobs,40740.54,40740.54,40740.54,permanent,Unknown,GBP
Engineering Team Leader,Pilgrims Europe,"Bromborough, Wirral",Engineering Jobs,44673.09,44673.09,44673.09,Unknown,Unknown,GBP
Builder (Self-Employed),MyJobQuote,"Pontefract, West Yorkshire",Trade & Construction Jobs,50311.01,50311.01,50311.01,contract,Unknown,GBP
Open Driver Account With Uber - Drive And Earn When And Where You Want,Uber,"South Mimms, Potters Bar",Travel Jobs,39724.51,39724.51,39724.51,contract,part_time,GBP
Supervisory Finance Officer,Hays,"Nottingham, Nottinghamshire",Accounting & Finance Jobs,21144.88,21144.88,21144.88,permanent,full_time,GBP
7.5t Driver - Home Appliance Specialist,First Call Contract Services,"Waterglade Industrial Park, West Thurrock",Logistics & Warehouse Jobs,40000.0,40000.0,40000.0,permanent,full_time,GBP
Senior Delivery Manager,Version 1,"Belfast, Northern Ireland",IT Jobs,59247.17,59247.17,59247.17,permanent,Unknown,GBP
Head of Building Information,Metropolitan Thames Valley,"Farringdon, Central London",Trade & Construction Jobs,90000.0,90000.0,90000.0,permanent,Unknown,GBP
Care Home Deputy Manager,Meridian Business Support Limited,"Olney, Buckinghamshire",Healthcare & Nursing Jobs,50000.0,50000.0,50000.0,permanent,Unknown,GBP
Senior Electrical Design Engineer - HV Substations,Vallum Associates Limited,"Bury St. Edmunds, Suffolk",Engineering Jobs,85000.0,85000.0,85000.0,permanent,Unknown,GBP
Roadside Vehicle Technician,RAC,"Allington, Chippenham",Engineering Jobs,85000.0,61000.0,73000.0,Unknown,full_time,GBP
Driving Instructor (Driving Licence Required),My Four Wheels,"Highfield, Keighley",Teaching Jobs,39621.37,39621.37,39621.37,Unknown,full_time,GBP
Handyman (Self-Employed),MyJobQuote,"Sandtoft, Doncaster",Trade & Construction Jobs,51722.16,51722.16,51722.16,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Lichfield, Staffordshire",Trade & Construction Jobs,46333.38,46333.38,46333.38,contract,Unknown,GBP
Corporate Services Director,VANRATH,"Belfast, Northern Ireland",Charity & Voluntary Jobs,65000.0,65000.0,65000.0,permanent,Unknown,GBP
Service Engineer (Air Compressors),Ernest Gordon Recruitment,"Norwich, Norfolk",Engineering Jobs,40000.0,40000.0,40000.0,permanent,Unknown,GBP
Mobile Mechanic,RAC,"Isle Brewers, Taunton",Engineering Jobs,40000.0,52000.0,46000.0,Unknown,full_time,GBP
Electrician (Self-Employed),MyJobQuote,"Salisbury, Wiltshire",Trade & Construction Jobs,56908.92,56908.92,56908.92,contract,Unknown,GBP
Driving For Cash? Sign Up To Drive With Uber And Earn Flexibly Instead,Uber,"Eynsford, Dartford",Travel Jobs,33013.59,33013.59,33013.59,contract,part_time,GBP
MLD Teacher,Targeted Provision Ltd,"Southerham, Lewes",Teaching Jobs,58240.0,72800.0,65520.0,Unknown,part_time,GBP
2026 Engineering Student Placement (Mechanical),Thales UK Limited,"Belfast, Northern Ireland",Engineering Jobs,53402.79,53402.79,53402.79,contract,part_time,GBP
Senior Systems Engineer – Professional Services,BAE Systems,"Ocean Village, Southampton",Engineering Jobs,42183.81,42183.81,42183.81,Unknown,Unknown,GBP
Electrician (Self-Employed),MyJobQuote,"Cardiff County, Wales",Trade & Construction Jobs,50154.46,50154.46,50154.46,contract,Unknown,GBP
Painter & Decorator (Self-Employed),MyJobQuote,"Huddersfield, West Yorkshire",Trade & Construction Jobs,45451.0,45451.0,45451.0,contract,Unknown,GBP
Electrical Estimator (Construction),Ernest Gordon Recruitment,"Dartford, Kent",Engineering Jobs,65000.0,65000.0,65000.0,permanent,Unknown,GBP
Electrical Estimator,DCT Recruitment,"Liverpool, Merseyside",Trade & Construction Jobs,50000.0,50000.0,50000.0,permanent,Unknown,GBP
Health Assessment Clinician,Reactive Recruitment NI,"Belfast, Northern Ireland",Healthcare & Nursing Jobs,40000.0,40000.0,40000.0,permanent,full_time,GBP
HGV Engineer,Groomfield Recruitment,"Coalville, Leicestershire",Engineering Jobs,57949.05,57949.05,57949.05,permanent,full_time,GBP
Learner Driver Trainer (Driving Licence Required),My Four Wheels,"Gonerby Hill Foot, Grantham",Teaching Jobs,43633.66,43633.66,43633.66,Unknown,full_time,GBP
Bathroom Fitter (Self-Employed),MyJobQuote,"Andover, Hampshire",Trade & Construction Jobs,47960.7,47960.7,47960.7,contract,Unknown,GBP
